Job Title,Company Name,Location,Description
Junior Data Engineer - Casablanca,Artefact,"Casablanca, Casablanca-Settat, Morocco","Who are we ?  Artefact is a new generation of a data service provider, specialising in data consulting and data-driven information system, dedicated to transforming data into business impact across the entire value chain of organisations. We are proud to say we’re enjoying skyrocketing growth.  Our broad range of data-driven solutions in data consulting and information system are designed to meet our clients’ specific needs, always conceived with a business-centric approach and delivered with tangible results. Our data-driven services are built upon the deep AI expertise we’ve acquired with our 1000+ client base around the globe.  We have 1000 employees across 20 offices who are focused on accelerating digital transformation. Thanks to a unique mix of company assets: State of the art data technologies, lean AI agile methodologies for fast delivery, and cohesive teams of the finest business consultants, data analysts, data scientists, data engineers, and digital experts, all dedicated to bringing extra value to every client.  To support and develop its growth, Artefact is looking for the next talents of the data division to join the engineering team. Organized in feature team, you will work in project mode (ou pizza team) to advise your clients on their IA problematics, machine learning and Big Data. The projects you will work on can go from the migration of infrastructure to the Cloud (Deezer) to the construction of a predictive model of the water rises (Greenpeace).  Your Responsibilities  Innovate. You will work with your team which is made up of consultants, data scientists, creatives and engineers to identify your clients needs and define innovatives solutions. Build. You’ll take ownership of the solution from start to end. You manage both conception and implementation, while also optimising the performance and scalability. Train. You will work in a collaborative team which champions knowledge sharing. You will coach others, keep abreast of industry news/updates and get stuck into training sessions with our business partners and suppliers, such as Google & Amazon. Communication. You will regularly attend events and conferences to share your knowledge, learnings and success, with the capability of presenting and communicating   Your mindset   Curious: you are always seeking innovative solutions for your clients. You are involved in the whole data value chain, back-end, big data infrastructure, ML model industrialisation… Evangelist: sharing your knowledge is essential for you and you actively participate in the diffusion of information within Artefact (seminaries, formations, certifications)Entrepreneurial: you bring solutions, new ideas, within your team at Artefact   Profile  You act on the whole value chain of projects (infrastructures and platforms creation, data collection, application of machine learning models, REST APIs creations, test-driven development, CI/CD, ...)Your studies involved software engineering, and you have experience in DevOps / DevSecOpsYou know how to set up and deploy ML model provided by our data scientistsYou have a good knowledge of PythonYou have an intimate understanding of SQL databases (PostgreSQL, MySQL, SQLServer)Experience with managed cloud databases (BigQuery, Firestore, Redshift, CosmoDB, …) and indexation systems (ElasticSearch, Vespa) is a plus You are really skilled in the command line *nixYou are familiar or have already used cloud technologies such as GCP or AWSYou have already used big data and microservices technologies such as Spark, Beam, Airflow and Docker (K8S is an asset)You can popularize technical terms and solutions to business oriented profiles, you can work in a team with very diversified profilesYou know how to prioritize your tasks, respect deadlines or raise alerts when they are at riskYou can manage a team, coach juniors, identify their axes of progressYou can anticipate risks in projects from the design phaseYou have a good level of English   Why Join Us   Innovative projects and technologies, exciting Really competent team, co-progression guaranteedStrong ambition for the data department, full of progression opportunities (technical, management)Recent Stack : Python, Spark, Google Cloud Platform (BigQuery, Dataflow, GKE, Composer, ...), AWS (EKS, Lambda, RDS), MS Azure (Databricks, Data Factory), Ansible, Docker, Kubernetes, Redis, Airflow...  Come join us !"
Data Engineer,Artefact,"Casablanca, Casablanca-Settat, Morocco","Who are we ?  Artefact is a new generation of a data service provider, specialising in data consulting and data-driven information system, dedicated to transforming data into business impact across the entire value chain of organisations. We are proud to say we’re enjoying skyrocketing growth.  Our broad range of data-driven solutions in data consulting and information system are designed to meet our clients’ specific needs, always conceived with a business-centric approach and delivered with tangible results. Our data-driven services are built upon the deep AI expertise we’ve acquired with our 1000+ client base around the globe.  We have 1000 employees across 20 offices who are focused on accelerating digital transformation. Thanks to a unique mix of company assets: State of the art data technologies, lean AI agile methodologies for fast delivery, and cohesive teams of the finest business consultants, data analysts, data scientists, data engineers, and digital experts, all dedicated to bringing extra value to every client.  To support and develop its growth, Artefact is looking for the next talents of the data division to join the engineering team. Organized in feature team, you will work in project mode (ou pizza team) to advise your clients on their IA problematics, machine learning and Big Data. The projects you will work on can go from the migration of infrastructure to the Cloud (Deezer) to the construction of a predictive model of the water rises (Greenpeace).  Your Responsibilities  Innovate. You will work with your team which is made up of consultants, data scientists, creatives and engineers to identify your clients needs and define innovatives solutions. Build. You’ll take ownership of the solution from start to end. You manage both conception and implementation, while also optimising the performance and scalability. Train. You will work in a collaborative team which champions knowledge sharing. You will coach others, keep abreast of industry news/updates and get stuck into training sessions with our business partners and suppliers, such as Google & Amazon. Communication. You will regularly attend events and conferences to share your knowledge, learnings and success, with the capability of presenting and communicating   Your mindset   Curious: you are always seeking innovative solutions for your clients. You are involved in the whole data value chain, back-end, big data infrastructure, ML model industrialisation… Evangelist: sharing your knowledge is essential for you and you actively participate in the diffusion of information within Artefact (seminaries, formations, certifications)Entrepreneurial: you bring solutions, new ideas, within your team at Artefact   Profile  You act on the whole value chain of projects (infrastructures and platforms creation, data collection, application of machine learning models, REST APIs creations, test-driven development, CI/CD, ...)Your studies involved software engineering, and you have experience in DevOps / DevSecOpsYou know how to set up and deploy ML model provided by our data scientistsYou have a good knowledge of PythonYou have an intimate understanding of SQL databases (PostgreSQL, MySQL, SQLServer)Experience with managed cloud databases (BigQuery, Firestore, Redshift, CosmoDB, …) and indexation systems (ElasticSearch, Vespa) is a plus You are really skilled in the command line *nixYou are familiar or have already used cloud technologies such as GCP or AWSYou have already used big data and microservices technologies such as Spark, Beam, Airflow and Docker (K8S is an asset)You can popularize technical terms and solutions to business oriented profiles, you can work in a team with very diversified profilesYou know how to prioritize your tasks, respect deadlines or raise alerts when they are at riskYou can manage a team, coach juniors, identify their axes of progressYou can anticipate risks in projects from the design phaseYou have a good level of English   Why Join Us   Innovative projects and technologies, exciting Really competent team, co-progression guaranteedStrong ambition for the data department, full of progression opportunities (technical, management)Recent Stack : Python, Spark, Google Cloud Platform (BigQuery, Dataflow, GKE, Composer, ...), AWS (EKS, Lambda, RDS), MS Azure (Databricks, Data Factory), Ansible, Docker, Kubernetes, Redis, Airflow...  Come join us !"
Consultant Data Engineer,ALTEN,"Rabat, Rabat-Salé-Kénitra, Morocco","Description de l'entreprise  ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l'ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd'hui plus de 2200 consultants et vise un centre d’excellence de 3500 consultants ALTENiens en 2024.  Avec plus de 90 recrutements par mois, ALTEN Maroc est désormais un acteur majeur de l’insertion professionnelle des jeunes ingénieurs.  Nous accompagnons nos clients, leaders de l’Industrie dans leurs stratégies de développement dans les domaines de l'automobile, du ferroviaire, de l'IT, de la R&D et des Télécoms & Médias.  Description du poste  Missions :  Participer à la réalisation de l’ensemble des projets métiers (usages)Prendre en charge les demandes de corrections provenant d’incidents ou d’anomaliesParticiper à l'auto-formation et à la montée en compétences de l’équipe de développementAppliquer les bonnes pratiques et les normes de développementMettre en pratique les méthodes « devops »Contribuer aux chiffrages des usages et à la constitution des releasesContribuer à l’automatisation du deliveryDévelopper et documenter son codeTravailler au sein d’une équipe SCRUM (PO, développeurs, QA, Support)  Qualifications  Bac +5 en informatiques avec 5 ans d'expérience et plus  Expérience en architecture de systèmes distribués Big DataScala/Java (expérience obligatoire dans l’un des deux langages)Ecosystème Big Data (Hadoop, Spark, Apache Kafka, Avro ...)Maîtrise de la CI/CD et des outils de déploiement et orchestration (Jenkins, GitLab, Kubernetes,  Docker, Ansible …)  Concepts fondamentaux de KafkaBases de données NoSQL (Cassandra, BigTable…)Moteur de recherche (Elastic Search...)  # Compétences appréciées :  Kafka-StreamGoogle Cloud Platform (GCS, BigQuery, GKE, Cloud Pub/Sub, Dataproc, …)Software Craftsmanship. Veille technologiqueParticipation à des meetings, des meetups, à la communauté Big Data"
Software Developer,Tree Top Staffing LLC,EMEA,"We are looking for a Software Developer who will be responsible for supporting a software development team in all aspects of the development, testing and implementation of product. Responsibilities: Writing and debugging codeTroubleshooting software issuesWorking closely with developers to improve product’s functionalityDeveloping innovative solutionsAttending developer meetingsParticipating in code reviews and quality assurance activitiesParticipating in estimation discussions with the product teamContinually improving coding skills Qualifications: Degree in Computer Science, Software Engineering or related fieldExperience in software developmentKnowledge of basic programming languagesExcellent verbal and written communication skillsStrong analytical skillsHighly developed attention to detailAbility to work well in a team environmentAbility to work in a fast-paced environment"
Data engineer -Apache NIFI,Devoteam,"cercle de El Borouj, Casablanca-Settat, Morocco"," Description de l'entreprise  Avec plus de 8000 collaborateurs à travers le monde, nous accompagnons les entreprises dans leur transformation numérique. Nous imaginons et concrétisons leurs ambitions grâce aux possibilités infinies des plateformes digitales, pour faire évoluer leur culture et leur mode de travail, et créer de la valeur dans leurs organisations.  Présent dans 18 pays d’Europe et du Moyen-Orient et fort de 25 ans d’expérience, nous mettons la “Technologie au service de l’Homme” afin de construire un monde plus humain et plus durable.  Travailler chez Devoteam, c’est :  apporter de l’expertise sur les technologies de nos partenaires comme Google, Microsoft, AWS, VMware ou Salesforce dont nous implémentons les solutions chez nos clientsévoluer dans un groupe international qui vous accompagne dans le développement de votre carrière avec des parcours de formation et de certification adaptésrejoindre une équipe spécialisée, accompagné par un manager de proximité qui saura vous guider dans vos choix et favoriser les échanges avec vos pairs, que ce soit lors d'événements techniques ou conviviauxgrandir dans une entreprise qui challenge ses équipes en étant agile et ambitieuse, s’adaptant pour permettre les succès individuels et collectifs    Description du poste  Profil recherché:  développeur Nifi avec fortes compétences Java, GCP, Bitbucket et Kafka attendusInformatica sera un +   2 ans xp minimum sur NIFI (le profil doit avoir un très bon niveau sur NIFI)     Informations supplémentaires  Hard skills Expert in Information Technology systems - Expertise in Azure DevOps and Azure Data Services ex. Azure Data Factory, Azure SQL server. - Good knowledge of Azure Administration. - Good knowledge of SQL and DB administration. - Good knowledge of ETL pipeline design. - Good knowledge of PowerShell script. - Experience working with dimensionally modeled data. - Knowledge of Snowflake/ Synapse/ Azure Purview/ Data Governance is a plus. - Fluent English. Soft skills Excellent leadership skills with experience collaborating with cross-functional teams - Ability to drive - good influencing skills and lead without formal power and line authority Ability and seniority to challenge country business teams regarding existing processes - good communication skills and inquisitive - curious and able to work together with country teams to design together simple and efficient ways of working Pragmatic and capable of solving complex issues when translating business operations into data scientist constraints - Can make the complex simple by applying creativity and effort - can manage different departments constraints for the benefit of Rexel’s clients and teams Ability to drive change, to onboard business teams - speaks the language of the business - Loves what he/she does and is happy letting others see this and strives to use his/her passion positively to achieve results, to engage others and to keep him/herself and team motivated. - understands change management dynamics and methods "
Senior Data Engineer,INNOVX,"Casablanca-Settat, Morocco","Subsidiary of the Mohammed VI Polytechnic University, Innov'X mission is to identify and develop innovative and technological businesses around the UM6P-OCP platforms, while also being open to the national ecosystem. The ambition is to work towards making the Moroccan ecosystem a reference for the transfer of innovation and scientific results towards high-performing businesses, some of which have a global impact or dimension. Innov'X is currently seeking a talented and creative data-engineer to join our team. In this role, you will be responsible for creating data-pipelines and ensuring data managment best practices. You will collaborate closely with cross-functional teams, including product managers, developers, and stakeholders, to deliver exceptional user experiences that align with our business objectives and user needs. Responsibilities: Develop and maintain data architecture, infrastructure, and ETL pipelines for large-scale data processing and analysisBuild, maintain and optimize scalable and high-performance databases and data warehouses and other data storage solutions to support agronomic modeling and analysisCollaborate with data scientists and other team members to design and implement data-driven solutionsImplement and maintain data quality and data governance processes and best practicesDevelop and maintain data integration processes to ensure data consistency and accuracy across multiple systems and platformsDevelop and implement tools and processes to support data visualization and reporting, including the use of geospatial data and imagery. Ensure optimum configuration of existing tools.Owning all or part of a software development engagement and integrating with the team. Propose right setup for an optimized usage.Work with data scientists and analysts to provide access to the right data in the right format for their analysis needs.  Profile requirements: Master's or PhD in Computer Science, Statistics, Mathematics, or a related field from a top engineering school (EMI, ENSIAS, or equivalent) or university.3+ years of experience in computer science or a related field.In-depth knowledge of data modeling, data warehousing, data integration, and ETL processesProficiency in SQL and experience with database management systems such as MySQL, Oracle, or PostgreSQL. Experience in No-SQL technologiesFamiliarity with cloud platforms such as AWS, Azure, or Google Cloud and experience with related tools such as S3, EC2, or GCP would be a plusGood problem-solving skills and ability to work in a fast-paced environmentStrong communication skills, both written and verbal, and ability to work effectively in a team-oriented environmentExperience with Agile development methodologies and DevOps practices is a plus"
Data Engineer W/M,OPmobility,"Tangier, Tanger-Tetouan-Al Hoceima, Morocco","Hungry for challenges? Join a group with innovation at its heart and contribute to the automotive revolution!  OPmobility is a world-leading provider of innovative solutions for a unique, safer and more sustainable mobility experience. Innovation-driven since its creation, the Group develops and produces intelligent exterior systems, customized complex modules, lighting systems, clean energy systems and electrification solutions for all mobility companies. With a €11.4 billion economic revenue in 2023, a global network of 152 plants and 40 R&D centers, OPmobility relies on its 40,300 employees to meet the challenges of transforming mobility.  Our ambition? Provide automakers with cutting-edge equipment and solutions to develop tomorrow’s clean and connected car.  Join our dynamic team as we establish an innovative Data Office dedicated to transforming our data landscape. Be at the forefront of data strategy, governance, and analytics, driving impactful decisions across the organization. Thrive in a collaborative environment where your expertise will shape the future of data management within OPMobility and contribute to cutting-edge projects. Make your mark with us!  To support our growth we are looking for senior data engineer(s) working in close cooperation with Business stakeholders  Project management  Co-construct project plan with Business stakeholders (teams, planning, method,….)Implement project plan and prepare all project governance meetingsSupport Business stakeholders in the design phaseConduct post-project evaluations to identify lessons learned and areas for improvementMonitor project progress and adjust plans as needed to ensure timely delivery  Data engineering  Collaborate with cross-functional teams to understand data requirementsDesign data models & data products with the Data Managers and data architect(s)Implement and maintain ETL/ELT/ESB processesDesign optimal data pipelinesBuild, document and maintain data pipelinesBuild and run data products (data APIs, datasets...)Sets up data quality controlsMonitor and continuously improves data pipelinesAdopt CI/CD practicesImplement access policies for the data sets / data products in his/her scope  Requirements  Master degree8 years of work experience in an IT-related field, preferably within the industryProgramming language applied to data analysis (SQL, Python, spark, ..)Good level in EnglishAbility to design and implementation of secure data acquisition and integration strategies (ETL / ELT / ESB)Experience with data modeling and warehousing conceptsExcellent communication and collaboration skills  Location  Tangier Automotive City - Cherafate2 days of home office / week  As a responsible company, OPmobility pays particular attention to diversity and equality within its teams and the Group commits to treat all job applications equally.  "
Data Engineer,INTELCIA,"Casablanca, Casablanca-Settat, Morocco","Skills  Enrolled in a Bachelor's or Master's program in Computer Science, Data Science, or a related field.Strong interest in data engineering and data technologies.Strong skills in SQL and Python are a must have.Familiarity with GCP (Google Cloud Platform). Good skills in Looker and Terraform are required. Good problem-solving skills and attention to detail.Strong communication and teamwork abilities.  Key duties  Collaborate with senior data engineers to design, build, and maintain data pipelines and ETL processes.Analyze functional and technical requirementsImplement developments on GCP (BigQuery, Cloud Run, Pub Sub, Cloud Function,…).Assist in the integration and transformation of data from various sources.Contribute to the optimization and performance tuning of existing data pipelines.Assist in the development and maintenance of data warehouses and databases.Collaborate with data analysts and data scientists to ensure data availability and reliability.Document and communicate data engineering processes and best practices."
Data Engineer Spark Scala,Devoteam,Casablanca Metropolitan Area,"Data Engineer Spark Scala Senior @ Devoteam Data Driven.Tu rejoindras les équipes de la tribu Data Foundation : une équipe enthousiaste de Data Engineers, de Data Ops, de Tech lead architectes et de chefs de projets travaillant sur les plateformes et l’écosystème Data : designer, construire et moderniser les plateformes et solutions Data, concevoir les data pipelines en mettant l’accent sur l’agilité et le DevOps appliqué à la Data.Tu seras le maillon essentiel pour fournir les données fiables et valorisées aux métiers leur permettant de créer leurs nouveaux produits et services et tu appuieras aussi les équipes Data Science en leur fournissant les environnements de données “datalab” nécessaires pour mener à bien leurs démarches exploratoires dans l’élaboration et l’industrialisation de leurs modèles, à savoir :Concevoir, développer et maintenir des pipelines de données efficaces pour extraire, transformer et charger les données de différentes sources vers des systèmes de stockage de données de type Lakehouse (datalake, datawarehouse)Écrire du code Scala, souvent associé à Apache Spark pour ses fonctionnalités concises et expressives, afin de réaliser des transformations complexes sur de grands volumes de donnéesS’appuyer sur les fonctionnalités offertes par Apache Spark, telles que les transformations et les actions distribuées, pour traiter les données à grande échelle de manière rapide et efficaceIdentifier et résoudre les problèmes de performance dans les pipelines de données, en optimisant les requêtes Spark, en ajustant la configuration de Spark et en mettant en œuvre les meilleures pratiques.Collaborer avec d'autres équipes pour intégrer les pipelines de données avec des bases de données SQL, noSQL, du streaming Kafka, des systèmes de fichiers de type buckets …Si besoin, concevoir et mettre en œuvre des pipelines de traitement des données en temps réel en utilisant les fonctionnalités de streaming de SparkMettre en œuvre les mécanismes de sécurité pour protéger les données sensibles en utilisant les fonctionnalités d'authentification, d'autorisation RBAC/ABAC, de chiffrement, d'anonymisation des donnéesDocumenter le code, les pipelines de données, les schémas de données et les décisions de conception pour assurer leur compréhension et maintenabilitéMettre en place les tests unitaires et d'intégration pour assurer la qualité du code et déboguer les problèmes éventuels dans les pipelines de donnéesTu donneras ta pleine mesure par la maîtrise de tes fondamentaux techniques, ta connaissance sur le bout des doigts des données que tu traites et que tu manipules et surtout en affirmant ta volonté à comprendre les besoins et le métier pour lequel tu travailleras.Ton terrain de jeu : la distribution, l’énergie, la finance, l’industrie, la santé et les transports avec plein de cas d’usage et de nouveaux défis Data à relever ensemble notamment la Data dans le Cloud. QualificationsDiplôme d'ingénieur ou équivalentExpert dans le domaine de la Data : 3 à 5 ans d’expérience post diplômeMaîtrise et pratique avérée de Apache SparkMaîtrise et pratique avérée de ScalaPratique de Python et pySparkConnaissance et pratique des outils d’orchestration tels Apache Oozie, Apache Airflow, Databricks JobsDes certifications seront un plus spécialement sur Spark, Databricks, Azure, GCPMaîtrise des principes ETL/ELTPratique des outils ETL/ELT tels Talend Data Integration, Apache Nifi, dbt sont un plusPratique de Kafka et Spark Streaming sont un plus aussiUne double compétence dév (java, scala, python) infra (linux, ansible, k8s)Une bonne connaissance des API Rest et microservicesMaîtrise des outils d'intégration CI/CD (Jenkins, Gitlab) et du travail en mode agileUn excellent relationnel, tu aimes travailler en équipeUn sens prononcé du service et engagé dans tes activitésSavoir communiquer et écouter en toutes circonstances et écrire sans fautes …and you are fluent in english, indeed ! "
Data Engineer - X Delivery,Boston Consulting Group (BCG),"Casablanca, Casablanca-Settat, Morocco","Who We Are  Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.  To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive.  We Are BCG X  We’re a diverse team of more than 3,000 tech experts united by a drive to make a difference. Working across industries and disciplines, we combine our experience and expertise to tackle the biggest challenges faced by society today. We go beyond what was once thought possible, creating new and innovative solutions to the world’s most complex problems. Leveraging BCG’s global network and partnerships with leading organizations, BCG X provides a stable ecosystem for talent to build game-changing businesses, products, and services from the ground up, all while growing their career. Together, we strive to create solutions that will positively impact the lives of millions.  What You'll Do  What You'll Do As a part of BCG's X Delivery team, you will work closely with consulting teams on a diverse range of advanced topics. You will have the opportunity to leverage data engineering techniques to deliver value to BCG's Consulting & BCG X (case) teams, BCG X Product teams and Practice Areas (domain). You will collaborate with teams to gather requirements, specify, design, develop, deliver and support industrialized solutions serving client needs. You will provide technical support through deep understanding of relevant tools and processes to build high quality and efficient technology solutions.  YOU'RE GOOD AT  Technical Skills  Must have strong experience:  PythonCloud computing platforms (AWS, Azure, Google Cloud, etc.)Containerization (Docker, Kubernetes, etc.)Relational databases (PostgreSQL, MariaDB, MySQL, etc.)NoSQL databases (MongoDB, Neo4j, Redis, etc)Spark or other distributed big data systems (Hadoop, Pig, Hive, etc.)Stream-processing frameworks (e.g. Kafka)Data pipeline orchestration tools (Airflow, Prefect, Dagster, etc.)Unix-based command line & development toolsVersion control (e.g. Git)  Nice To Have  Java, ScalaFlask, FastAPI, Django or NodeJS (BACKEND)CI/CD tools (CircleCI, Octopus deploy, Jenkins, etc.)Infrastructure as code (Terraform, Chef, Puppet, Ansible, etc.)Deployment (Helm charts, Octopus Deploy, etc.)Monitoring tools (Datadog, New Relic, App Dynamics, etc.)Security tools (sonarqube, Veracode)Unit testing frameworks (Pytest, Mocha, Jest, etc.)Automated UI testing tools (Selenium, Cypress, Playwright, etc.)Postman or other API testing tool  Functional Skills  Data Modeling for Analytics and decisioningSelecting and integrating Big Data toolsImplementing ETL process(s) across on-premise and cloud architecturesMonitoring performance and advising any necessary infrastructure changes  Communicating With Confidence And Ease  You will be a clear and confident communicator, able to deliver messages in a concise manner with strong and effective written and verbal communication.  What You'll Bring  Job Requirement  Bachelor's / Master's degree in computer science, engineering/technology or equivalentExcellent oral and written communication skills in English  Work Experience  Relevant domain of Data Engineering across industries and work experience providing analytics solutions in a commercial settingConsulting experience will be considered a plus  Additional info  BCG X is the tech build & design unit of BCG. Turbocharging BCG's deep industry and functional expertise, BCG X brings together advanced tech knowledge and ambitious entrepreneurship to help organizations enable innovation at scale. With nearly 3,000 technologists, scientists, programmers, engineers, and human-centered designers located across 80+ cities, BCG X builds and designs platforms and software to address the world's most important challenges and opportunities. Teaming across our practices, and in close collaboration with our clients, our end-to-end global team unlocks new possibilities. Together we're creating the bold and disruptive products, services, and businesses of tomorrow. BCG GAMMA as part of BCG X is dedicated to building cutting-edge AI and digital systems that go beyond prototypes to transform our clients' core businesses. Powered by proprietary data assets, our custom products integrate into clients' unique tech stacks to enable better, faster decision making.  Boston Consulting Group is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity / expression, national origin, disability, protected veteran status, or any other characteristic protected under national, provincial, or local law, where applicable, and those with criminal histories will be considered in a manner consistent with applicable state and local laws.  BCG is an E - Verify Employer. Click here  for more information on E-Verify."
Data Engineer,Inetum,"Casablanca-Settat, Morocco","Missions principales: En tant que Data Engineer Senior, vous jouerez un rôle stratégique au sein de notre équipe Data. Vous serez à l’intersection entre l’ingénierie des données, la data science, et la gouvernance des processus. Vos principales responsabilités incluent : Conception et maintenance des pipelines de données :Concevoir, développer et optimiser des pipelines de données robustes et scalables en Python et PySpark.Garantir la qualité, la sécurité et la disponibilité des données.Déployer et gérer des solutions basées sur AWS (S3, Glue, Redshift, Lambda, etc.). Collaboration avec les équipes Data Science :Travailler en étroite collaboration avec les Data Scientists pour intégrer des modèles prédictifs et analytiques dans les workflows de production.Participer à l’optimisation des algorithmes et des modèles via des datasets bien structurés. Gestion d'équipe et leadership :Encadrer et former des collaborateurs juniors et intermédiaires.Piloter des projets transverses en coordonnant les activités des différents acteurs. Documentation et mise en place de processus :Rédiger et maintenir une documentation technique exhaustive.Structurer et formaliser les processus pour améliorer l’efficacité des opérations et garantir les meilleures pratiques. Gestion des environnements cloud et conteneurisation :Concevoir, déployer et superviser des architectures basées sur Kubernetes pour orchestrer et gérer les applications de données.Automatiser les déploiements et monitorer les performances des clusters Kubernetes. Profil recherchéCompétences techniques :Excellente maîtrise de Python et PySpark.Expérience approfondie avec Kubernetes (gestion de clusters, scaling, monitoring).Expertise des services AWS (S3, Glue, Redshift, Lambda, EC2).Connaissances avancées en Data Science et en analyse prédictive.Solide expérience des environnements de big data (Hadoop, Spark, etc.) et des bases de données (SQL, NoSQL). Qualités humaines :Capacité à encadrer et motiver une équipe.Forte aptitude à communiquer des concepts techniques complexes à des publics variés.Approche proactive et orientée solutions face aux défis techniques. Expérience requise :Minimum 5 ans d'expérience en Data Engineering, avec une composante Data Science significative.Expérience démontrée en gestion d'équipe et en conduite de projets.Expérience dans la mise en œuvre de solutions basées sur Kubernetes et AWS."
